# multipoles
# s[mm] polynom_b[n=0][T/m^n] polynom_b[n=2][T/m^n] polynom_b[n=8][T/m^n] 
+1.1810000000000001e+02 -3.2323001369344290e-05 +6.5377110860218223e-03 -2.5060596951079682e+07 
+1.1820000000000000e+02 -3.2211747033835433e-05 +6.5043859100928211e-03 -2.4914810579484824e+07 
+1.1830000000000001e+02 -3.2100949922561639e-05 +6.4712040540986331e-03 -2.4760858156549513e+07 
+1.1840000000000001e+02 -3.1990611414163836e-05 +6.4381759030534037e-03 -2.4600995997433327e+07 
+1.1850000000000000e+02 -3.1880732887282749e-05 +6.4053118419665038e-03 -2.4437480415761210e+07 
+1.1860000000000001e+02 -3.1771315720559476e-05 +6.3726222558575588e-03 -2.4272567728487153e+07 
+1.1870000000000000e+02 -3.1662361292634756e-05 +6.3401175297355715e-03 -2.4108514249134719e+07 
+1.1880000000000001e+02 -3.1553870982149597e-05 +6.3078080486178119e-03 -2.3947576293831654e+07 
+1.1890000000000001e+02 -3.1445846167744849e-05 +6.2757041975160461e-03 -2.3792010176972125e+07 
+1.1900000000000000e+02 -3.1338288228061498e-05 +6.2438163614471354e-03 -2.3644072214638256e+07 
+1.1910000000000001e+02 -3.1231197440420268e-05 +6.2121519675085706e-03 -2.3505427570689864e+07 
+1.1920000000000000e+02 -3.1124569676861350e-05 +6.1807066111364281e-03 -2.3375376805373061e+07 
+1.1930000000000001e+02 -3.1018399708104797e-05 +6.1494729298513899e-03 -2.3252629328090407e+07 
+1.1940000000000001e+02 -3.0912682304870675e-05 +6.1184435611743790e-03 -2.3135894548205186e+07 
+1.1950000000000000e+02 -3.0807412237879105e-05 +6.0876111426285563e-03 -2.3023881876083054e+07 
+1.1960000000000001e+02 -3.0702584277850154e-05 +6.0569683117353895e-03 -2.2915300721273575e+07 
+1.1970000000000000e+02 -3.0598193195503880e-05 +6.0265077060158564e-03 -2.2808860493397273e+07 
+1.1980000000000001e+02 -3.0494233761560320e-05 +5.9962219629907214e-03 -2.2703270601741396e+07 
+1.1990000000000001e+02 -3.0390700746739588e-05 +5.9661037201805666e-03 -2.2597240455507014e+07 
+1.2000000000000000e+02 -3.0287588921761787e-05 +5.9361456151092668e-03 -2.2489479465325907e+07 
+1.2010000000000001e+02 -3.0184894065126107e-05 +5.9063411224061606e-03 -2.2378806719745412e+07 
+1.2020000000000000e+02 -3.0082615986449122e-05 +5.8766870651542798e-03 -2.2264480030396692e+07 
+1.2030000000000001e+02 -2.9980755503126345e-05 +5.8471811035417315e-03 -2.2145866887096379e+07 
+1.2040000000000001e+02 -2.9879313432553461e-05 +5.8178208977598695e-03 -2.2022334780462008e+07 
+1.2050000000000000e+02 -2.9778290592126105e-05 +5.7886041079993492e-03 -2.1893251201154195e+07 
+1.2060000000000001e+02 -2.9677687799239838e-05 +5.7595283944487279e-03 -2.1757983638979439e+07 
+1.2070000000000000e+02 -2.9577505871290426e-05 +5.7305914173020030e-03 -2.1615899585595671e+07 
+1.2080000000000001e+02 -2.9477745625673440e-05 +5.7017908367473979e-03 -2.1466366530648451e+07 
+1.2090000000000001e+02 -2.9378407879784488e-05 +5.6731243129751561e-03 -2.1308751964752778e+07 
+1.2100000000000000e+02 -2.9279493451019363e-05 +5.6445895061796592e-03 -2.1142423379485477e+07 
+1.2110000000000001e+02 -2.9181002244538584e-05 +5.6161854138327338e-03 -2.0967215673353422e+07 
+1.2120000000000000e+02 -2.9082930516562881e-05 +5.5879163825505443e-03 -2.0784833383410923e+07 
+1.2130000000000001e+02 -2.8985273611078209e-05 +5.5597880962390198e-03 -2.0597448457198195e+07 
+1.2140000000000001e+02 -2.8888026872070343e-05 +5.5318062387994050e-03 -2.0407232840921063e+07 
+1.2150000000000000e+02 -2.8791185643525034e-05 +5.5039764941325455e-03 -2.0216358480555970e+07 
+1.2160000000000001e+02 -2.8694745269428141e-05 +5.4763045461419437e-03 -2.0026997322934750e+07 
+1.2170000000000000e+02 -2.8598701093765403e-05 +5.4487960787287428e-03 -1.9841321314253088e+07 
+1.2180000000000001e+02 -2.8503048460522685e-05 +5.4214567757957712e-03 -1.9661502401019670e+07 
+1.2190000000000001e+02 -2.8407782713685821e-05 +5.3942923212462416e-03 -1.9489712530157566e+07 
+1.2200000000000000e+02 -2.8312899197240534e-05 +5.3673083989805260e-03 -1.9328123647529181e+07 
+1.2210000000000001e+02 -2.8218394171476692e-05 +5.3405089896582849e-03 -1.9178295958751954e+07 
+1.2220000000000000e+02 -2.8124267561900458e-05 +5.3138912609650814e-03 -1.9039342704234745e+07 
+1.2230000000000001e+02 -2.8030520210321899e-05 +5.2874506773412143e-03 -1.8909765383137811e+07 
+1.2240000000000001e+02 -2.7937152958551201e-05 +5.2611827032296886e-03 -1.8788065495234750e+07 
+1.2250000000000000e+02 -2.7844166648398402e-05 +5.2350828030690950e-03 -1.8672744538748059e+07 
+1.2260000000000001e+02 -2.7751562121673765e-05 +5.2091464413042635e-03 -1.8562304014215484e+07 
+1.2270000000000000e+02 -2.7659340220187367e-05 +5.1833690823749829e-03 -1.8455245420243490e+07 
+1.2280000000000001e+02 -2.7567501785749300e-05 +5.1577461907225024e-03 -1.8350070256221712e+07 
+1.2290000000000001e+02 -2.7476047660169725e-05 +5.1322732307877593e-03 -1.8245280021195080e+07 
+1.2300000000000000e+02 -2.7384978685258859e-05 +5.1069456670141122e-03 -1.8139376214915652e+07 
+1.2310000000000001e+02 -2.7294294839683064e-05 +5.0817594842348449e-03 -1.8031181920275141e+07 
+1.2320000000000000e+02 -2.7203992649534345e-05 +5.0567127488629947e-03 -1.7920806557590112e+07 
+1.2330000000000001e+02 -2.7114067777760955e-05 +5.0318040477041331e-03 -1.7808681130919985e+07 
+1.2340000000000001e+02 -2.7024515887311196e-05 +5.0070319675640405e-03 -1.7695236644349534e+07 
+1.2350000000000000e+02 -2.6935332641133258e-05 +4.9823950952470582e-03 -1.7580904101615041e+07 
+1.2360000000000001e+02 -2.6846513702175443e-05 +4.9578920175587654e-03 -1.7466114506588385e+07 
+1.2370000000000000e+02 -2.6758054733386101e-05 +4.9335213213070840e-03 -1.7351298864155222e+07 
+1.2380000000000001e+02 -2.6669951397713376e-05 +4.9092815932952642e-03 -1.7236888177679900e+07 
+1.2390000000000001e+02 -2.6582199358105667e-05 +4.8851714203299521e-03 -1.7123313451280147e+07 
+1.2400000000000000e+02 -2.6494794277511158e-05 +4.8611893892161230e-03 -1.7011005689074308e+07 
+1.2410000000000001e+02 -2.6407732683675564e-05 +4.8373344621109680e-03 -1.6900308018423911e+07 
+1.2420000000000000e+02 -2.6321014563533943e-05 +4.8136071025670158e-03 -1.6791212056908835e+07 
+1.2430000000000001e+02 -2.6234640768818976e-05 +4.7900081494944846e-03 -1.6683621547643283e+07 
+1.2440000000000001e+02 -2.6148612151263125e-05 +4.7665384417969010e-03 -1.6577440231438907e+07 
+1.2450000000000000e+02 -2.6062929562598887e-05 +4.7431988183780360e-03 -1.6472571849072494e+07 
+1.2460000000000001e+02 -2.5977593854558911e-05 +4.7199901181481348e-03 -1.6368920143785616e+07 
+1.2470000000000000e+02 -2.5892605878875617e-05 +4.6969131800090273e-03 -1.6266388855765169e+07 
+1.2480000000000001e+02 -2.5807966487281644e-05 +4.6739688428697407e-03 -1.6164881727743292e+07 
+1.2490000000000001e+02 -2.5723676531509498e-05 +4.6511579456340862e-03 -1.6064302500439119e+07 
+1.2500000000000000e+02 -2.5639736863291670e-05 +4.6284813272073752e-03 -1.5964554915485462e+07 
+1.2510000000000001e+02 -2.5556147538351467e-05 +4.6059392402224876e-03 -1.5865547890498402e+07 
+1.2520000000000000e+02 -2.5472905428374667e-05 +4.5835295922010584e-03 -1.5767211041572265e+07 
+1.2530000000000001e+02 -2.5390006609037803e-05 +4.5612497043920151e-03 -1.5669479160690241e+07 
+1.2540000000000001e+02 -2.5307447156017454e-05 +4.5390968980453892e-03 -1.5572287040519187e+07 
+1.2550000000000000e+02 -2.5225223144990089e-05 +4.5170684944075582e-03 -1.5475569472197678e+07 
+1.2560000000000001e+02 -2.5143330651632268e-05 +4.4951618147283847e-03 -1.5379261248312738e+07 
+1.2570000000000000e+02 -2.5061765751620471e-05 +4.4733741802556190e-03 -1.5283297160777856e+07 
+1.2580000000000001e+02 -2.4980524520631255e-05 +4.4517029122373483e-03 -1.5187612001171336e+07 
+1.2590000000000001e+02 -2.4899603034341155e-05 +4.4301453319234609e-03 -1.5092140562207559e+07 
+1.2600000000000000e+02 -2.4818997368426687e-05 +4.4086987605612814e-03 -1.4996817635441387e+07 
+1.2610000000000001e+02 -2.4738704381236348e-05 +4.3873611768786231e-03 -1.4901613252929023e+07 
+1.2620000000000000e+02 -2.4658724061806518e-05 +4.3661331895175340e-03 -1.4806638406001776e+07 
+1.2630000000000001e+02 -2.4579057181845416e-05 +4.3450160645954290e-03 -1.4712039324485635e+07 
+1.2640000000000001e+02 -2.4499704513061384e-05 +4.3240110682334484e-03 -1.4617962239807734e+07 
+1.2650000000000000e+02 -2.4420666827162810e-05 +4.3031194665538270e-03 -1.4524553383577695e+07 
+1.2660000000000001e+02 -2.4341944895857887e-05 +4.2823425256729667e-03 -1.4431958985323701e+07 
+1.2670000000000000e+02 -2.4263539490855019e-05 +4.2616815117135038e-03 -1.4340325276887910e+07 
+1.2680000000000001e+02 -2.4185451383862460e-05 +4.2411376907941405e-03 -1.4249798488676704e+07 
+1.2690000000000001e+02 -2.4107681346588563e-05 +4.2207123290358200e-03 -1.4160524851907490e+07 
+1.2700000000000000e+02 -2.4030230150741637e-05 +4.2004066925582680e-03 -1.4072650597288251e+07 
+1.2710000000000001e+02 -2.3953097850995287e-05 +4.1802214071050255e-03 -1.3986262290122375e+07 
+1.2720000000000000e+02 -2.3876281633884585e-05 +4.1601545369212055e-03 -1.3901207836481709e+07 
+1.2730000000000001e+02 -2.3799777968909929e-05 +4.1402035058753861e-03 -1.3817275476558929e+07 
+1.2740000000000001e+02 -2.3723583325571700e-05 +4.1203657378360266e-03 -1.3734253450719055e+07 
+1.2750000000000000e+02 -2.3647694173370291e-05 +4.1006386566716695e-03 -1.3651929999213690e+07 
+1.2760000000000001e+02 -2.3572106981806010e-05 +4.0810196862497133e-03 -1.3570093362165809e+07 
+1.2770000000000000e+02 -2.3496818220379349e-05 +4.0615062504412106e-03 -1.3488531780728653e+07 
+1.2780000000000001e+02 -2.3421824358590621e-05 +4.0420957731127308e-03 -1.3407033494434668e+07 
+1.2790000000000001e+02 -2.3347121865940230e-05 +4.0227856781332415e-03 -1.3325386743892815e+07 
+1.2800000000000000e+02 -2.3272707211928562e-05 +4.0035733893717673e-03 -1.3243379769626519e+07 
+1.2809999999999999e+02 -2.3198577568676652e-05 +3.9844569394385729e-03 -1.3160869321307840e+07 
+1.2820000000000002e+02 -2.3124732918788171e-05 +3.9654367959129485e-03 -1.3077986187095365e+07 
+1.2830000000000001e+02 -2.3051173947487504e-05 +3.9465140351157158e-03 -1.2994929664361579e+07 
+1.2840000000000001e+02 -2.2977901339998851e-05 +3.9276897333652165e-03 -1.2911899049859293e+07 
+1.2850000000000000e+02 -2.2904915781546644e-05 +3.9089649669840467e-03 -1.2829093641470417e+07 
+1.2859999999999999e+02 -2.2832217957355171e-05 +3.8903408122923197e-03 -1.2746712736456558e+07 
+1.2870000000000002e+02 -2.2759808552648700e-05 +3.8718183456099265e-03 -1.2664955632086921e+07 
+1.2880000000000001e+02 -2.2687688252651602e-05 +3.8533986432573524e-03 -1.2584021625571785e+07 
+1.2890000000000001e+02 -2.2615857742588269e-05 +3.8350827815570292e-03 -1.2504110014867200e+07 
+1.2900000000000000e+02 -2.2544317707682888e-05 +3.8168718368268395e-03 -1.2425420096582139e+07 
+1.2909999999999999e+02 -2.2473068194484788e-05 +3.7987664628953027e-03 -1.2348117682093438e+07 
+1.2920000000000002e+02 -2.2402106694842695e-05 +3.7807656236123503e-03 -1.2272234636347655e+07 
+1.2930000000000001e+02 -2.2331430061930394e-05 +3.7628678603361977e-03 -1.2197769338425582e+07 
+1.2940000000000001e+02 -2.2261035148921516e-05 +3.7450717144223346e-03 -1.2124720166478502e+07 
+1.2950000000000000e+02 -2.2190918808989828e-05 +3.7273757272297155e-03 -1.2053085499980049e+07 
+1.2959999999999999e+02 -2.2121077895309005e-05 +3.7097784401145190e-03 -1.1982863717222169e+07 
+1.2970000000000002e+02 -2.2051509261052754e-05 +3.6922783944343543e-03 -1.1914053197184911e+07 
+1.2980000000000001e+02 -2.1982209759394743e-05 +3.6748741315444076e-03 -1.1846652317987870e+07 
+1.2990000000000001e+02 -2.1913176243508755e-05 +3.6575641928044580e-03 -1.1780659459195931e+07 
+1.3000000000000000e+02 -2.1844405566568413e-05 +3.6403471195695439e-03 -1.1716072998973038e+07 
+1.3009999999999999e+02 -2.1775895188474455e-05 +3.6232212560118474e-03 -1.1652734445500517e+07 
+1.3020000000000002e+02 -2.1707644996035203e-05 +3.6061841575506389e-03 -1.1589857820859615e+07 
+1.3030000000000001e+02 -2.1639655482786092e-05 +3.5892331824213461e-03 -1.1526500276943667e+07 
+1.3040000000000001e+02 -2.1571927142262521e-05 +3.5723656888597844e-03 -1.1461718965907682e+07 
+1.3050000000000000e+02 -2.1504460467999860e-05 +3.5555790350997258e-03 -1.1394571038962586e+07 
+1.3059999999999999e+02 -2.1437255953533479e-05 +3.5388705793763381e-03 -1.1324113648066970e+07 
+1.3070000000000002e+02 -2.1370314092398704e-05 +3.5222376799233621e-03 -1.1249403944645919e+07 
+1.3080000000000001e+02 -2.1303635378130977e-05 +3.5056776949757423e-03 -1.1169499080321576e+07 
+1.3090000000000001e+02 -2.1237220304265661e-05 +3.4891879827686446e-03 -1.1083456207051264e+07 
+1.3100000000000000e+02 -2.1171069364338134e-05 +3.4727659015367706e-03 -1.0990332476493241e+07 
+1.3109999999999999e+02 -2.1105182525331379e-05 +3.4564098671959528e-03 -1.0889605186115049e+07 
+1.3120000000000002e+02 -2.1039557648018914e-05 +3.4401225263917213e-03 -1.0782432218422748e+07 
+1.3130000000000001e+02 -2.0974192066621975e-05 +3.4239075834531689e-03 -1.0670391602596574e+07 
+1.3140000000000001e+02 -2.0909083115361655e-05 +3.4077687427057405e-03 -1.0555061366443703e+07 
+1.3150000000000000e+02 -2.0844228128459153e-05 +3.3917097084782775e-03 -1.0438019539022721e+07 
+1.3159999999999999e+02 -2.0779624440135581e-05 +3.3757341850970493e-03 -1.0320844148576738e+07 
+1.3170000000000002e+02 -2.0715269384612132e-05 +3.3598458768907841e-03 -1.0205113223995157e+07 
+1.3180000000000001e+02 -2.0651160296109993e-05 +3.3440484881869237e-03 -1.0092404793931041e+07 
+1.3190000000000001e+02 -2.0587294508850282e-05 +3.3283457233118162e-03 -9.9842968865115494e+06 
+1.3200000000000000e+02 -2.0523669357054145e-05 +3.3127412865930237e-03 -9.8823675303720050e+06 
+1.3209999999999999e+02 -2.0460282702316455e-05 +3.2972382684134265e-03 -9.7879398696162980e+06 
+1.3220000000000002e+02 -2.0397134515726565e-05 +3.2818373033698060e-03 -9.7013175080587920e+06 
+1.3230000000000001e+02 -2.0334225295747538e-05 +3.2665384121130249e-03 -9.6225491645033956e+06 
+1.3240000000000001e+02 -2.0271555540842481e-05 +3.2513416152968114e-03 -9.5516835587880928e+06 
+1.3250000000000000e+02 -2.0209125749474421e-05 +3.2362469335718833e-03 -9.4887694097617790e+06 
+1.3259999999999999e+02 -2.0146936420106390e-05 +3.2212543875891012e-03 -9.4338554362271056e+06 
+1.3270000000000002e+02 -2.0084988051201443e-05 +3.2063639980004603e-03 -9.3869903574555926e+06 
+1.3280000000000001e+02 -2.0023281141222706e-05 +3.1915757854588910e-03 -9.3482228929785509e+06 
+1.3290000000000001e+02 -1.9961816188633160e-05 +3.1768897706141298e-03 -9.3176017612875178e+06 
+1.3300000000000000e+02 -1.9900593691895890e-05 +3.1623059741189004e-03 -9.2951756818897240e+06 
+1.3309999999999999e+02 -1.9839613620683742e-05 +3.1478233701137813e-03 -9.2806724978955947e+06 
+1.3320000000000002e+02 -1.9778873829508236e-05 +3.1334367466841610e-03 -9.2725365450206120e+06 
+1.3330000000000001e+02 -1.9718371644090807e-05 +3.1191398454053485e-03 -9.2688912831549756e+06 
+1.3340000000000001e+02 -1.9658104390152878e-05 +3.1049264078546381e-03 -9.2678601728769969e+06 
+1.3350000000000000e+02 -1.9598069393415802e-05 +3.0907901756071377e-03 -9.2675666742099356e+06 
+1.3359999999999999e+02 -1.9538263979600943e-05 +3.0767248902375723e-03 -9.2661342469166331e+06 
+1.3370000000000002e+02 -1.9478685474429729e-05 +3.0627242933229854e-03 -9.2616863514543828e+06 
+1.3380000000000001e+02 -1.9419331203623434e-05 +3.0487821264354713e-03 -9.2523464468554612e+06 
+1.3390000000000001e+02 -1.9360198492903518e-05 +3.0348921311528880e-03 -9.2362379938546848e+06 
+1.3400000000000000e+02 -1.9301284667991359e-05 +3.0210480490507393e-03 -9.2114844525513481e+06 
+1.3409999999999999e+02 -1.9242587580224818e-05 +3.0072453514902336e-03 -9.1767693910710141e+06 
+1.3420000000000002e+02 -1.9184107183408011e-05 +2.9934864289870686e-03 -9.1330168143451437e+06 
+1.3430000000000001e+02 -1.9125843956961578e-05 +2.9797754018418923e-03 -9.0817108349690419e+06 
+1.3440000000000001e+02 -1.9067798380306079e-05 +2.9661163903551314e-03 -9.0243355656989440e+06 
+1.3450000000000000e+02 -1.9009970932862214e-05 +2.9525135148297968e-03 -8.9623751199228093e+06 
+1.3459999999999999e+02 -1.8952362094050528e-05 +2.9389708955657730e-03 -8.8973136102124974e+06 
+1.3470000000000002e+02 -1.8894972343291623e-05 +2.9254926528643798e-03 -8.8306351494870856e+06 
+1.3480000000000001e+02 -1.8837802160006214e-05 +2.9120829070282146e-03 -8.7638238510876466e+06 
+1.3490000000000001e+02 -1.8780852023614828e-05 +2.8987457783570965e-03 -8.6983638275169712e+06 
+1.3500000000000000e+02 -1.8724122413538133e-05 +2.8854853871533677e-03 -8.6357391919944752e+06 
+1.3509999999999999e+02 -1.8667613371330319e-05 +2.8723048776692459e-03 -8.5771011929587126e+06 
+1.3520000000000002e+02 -1.8611323187079887e-05 +2.8592034899606166e-03 -8.5222696204699222e+06 
+1.3530000000000001e+02 -1.8555249713008996e-05 +2.8461794880357202e-03 -8.4707314005811308e+06 
+1.3540000000000001e+02 -1.8499390801339735e-05 +2.8332311359017142e-03 -8.4219734589765966e+06 
+1.3550000000000000e+02 -1.8443744304294274e-05 +2.8203566975674227e-03 -8.3754827218367048e+06 
+1.3559999999999999e+02 -1.8388308074094631e-05 +2.8075544370383524e-03 -8.3307461143191764e+06 
+1.3570000000000002e+02 -1.8333079962963004e-05 +2.7948226183242266e-03 -8.2872505629224731e+06 
+1.3580000000000001e+02 -1.8278057823121491e-05 +2.7821595054313207e-03 -8.2444829929829957e+06 
+1.3590000000000001e+02 -1.8223239506792188e-05 +2.7695633623671658e-03 -8.2019303302889196e+06 
+1.3600000000000000e+02 -1.8168622866197191e-05 +2.7570324531391976e-03 -8.1590795007728813e+06 
+1.3609999999999999e+02 -1.8114206152814725e-05 +2.7445650562820567e-03 -8.1154789883382758e+06 
+1.3620000000000002e+02 -1.8059989215146988e-05 +2.7321595084283169e-03 -8.0709235071266433e+06 
+1.3630000000000001e+02 -1.8005972300952348e-05 +2.7198141607386256e-03 -8.0252693297831519e+06 
+1.3640000000000001e+02 -1.7952155657989035e-05 +2.7075273643707687e-03 -7.9783727280722409e+06 
+1.3650000000000000e+02 -1.7898539534015416e-05 +2.6952974704855205e-03 -7.9300899746232387e+06 
+1.3659999999999999e+02 -1.7845124176789713e-05 +2.6831228302405417e-03 -7.8802773412176920e+06 
+1.3670000000000002e+02 -1.7791909834070293e-05 +2.6710017947976566e-03 -7.8287911009132555e+06 
+1.3680000000000001e+02 -1.7738896753615489e-05 +2.6589327153154771e-03 -7.7754875255662426e+06 
+1.3690000000000001e+02 -1.7686085183183522e-05 +2.6469139429523432e-03 -7.7202228872851469e+06 
+1.3700000000000000e+02 -1.7633475370532714e-05 +2.6349438288684620e-03 -7.6628534585408932e+06 
+1.3709999999999999e+02 -1.7581067199445664e-05 +2.6230214618742165e-03 -7.6033530810101051e+06 
+1.3720000000000002e+02 -1.7528859097801865e-05 +2.6111488813817516e-03 -7.5421658737409217e+06 
+1.3730000000000001e+02 -1.7476849129505184e-05 +2.5993288644547436e-03 -7.4798535252938550e+06 
+1.3740000000000001e+02 -1.7425035358459331e-05 +2.5875641881539192e-03 -7.4169777233087672e+06 
+1.3750000000000000e+02 -1.7373415848568211e-05 +2.5758576295456330e-03 -7.3541001573295472e+06 
+1.3759999999999999e+02 -1.7321988663735521e-05 +2.5642119656896301e-03 -7.2917825146380635e+06 
+1.3770000000000002e+02 -1.7270751867865103e-05 +2.5526299736513239e-03 -7.2305864845165182e+06 
+1.3780000000000001e+02 -1.7219703524860759e-05 +2.5411144304918775e-03 -7.1710737546231514e+06 
+1.3790000000000001e+02 -1.7168841698626276e-05 +2.5296681132751593e-03 -7.1138060137262987e+06 
+1.3800000000000000e+02 -1.7118164453065496e-05 +2.5182937990650108e-03 -7.0593449504669439e+06 
+1.3809999999999999e+02 -1.7067670218990770e-05 +2.5069933876860663e-03 -7.0081048528015856e+06 
+1.3820000000000002e+02 -1.7017358894848912e-05 +2.4957652700163778e-03 -6.9599104091194365e+06 
+1.3830000000000001e+02 -1.6967230745995470e-05 +2.4846069596991113e-03 -6.9144389084780030e+06 
+1.3840000000000001e+02 -1.6917286037785858e-05 +2.4735159703751534e-03 -6.8713676391826868e+06 
+1.3850000000000000e+02 -1.6867525035575501e-05 +2.4624898156849358e-03 -6.8303738893953748e+06 
+1.3859999999999999e+02 -1.6817948004719910e-05 +2.4515260092717920e-03 -6.7911349482546775e+06 
+1.3870000000000002e+02 -1.6768555210574458e-05 +2.4406220647754840e-03 -6.7533281037539383e+06 
+1.3880000000000001e+02 -1.6719346918494674e-05 +2.4297754958385711e-03 -6.7166306446969016e+06 
+1.3890000000000001e+02 -1.6670323393835949e-05 +2.4189838161014620e-03 -6.6807198592733322e+06 
+1.3900000000000000e+02 -1.6621484901953747e-05 +2.4082445392056735e-03 -6.6452730360151511e+06 
+1.3909999999999999e+02 -1.6572831363817564e-05 +2.3975556435311377e-03 -6.6100095260580638e+06 
+1.3920000000000002e+02 -1.6524361322852870e-05 +2.3869169664047013e-03 -6.5748169287415873e+06 
+1.3930000000000001e+02 -1.6476072978099092e-05 +2.3763288098885946e-03 -6.5396249050484551e+06 
+1.3940000000000001e+02 -1.6427964528595770e-05 +2.3657914760489610e-03 -6.5043631172698271e+06 
+1.3950000000000000e+02 -1.6380034173382402e-05 +2.3553052669500582e-03 -6.4689612270195223e+06 
+1.3959999999999999e+02 -1.6332280111498425e-05 +2.3448704846553564e-03 -6.4333488957615104e+06 
+1.3970000000000002e+02 -1.6284700541983342e-05 +2.3344874312292538e-03 -6.3974557850624062e+06 
+1.3980000000000001e+02 -1.6237293663876660e-05 +2.3241564087365810e-03 -6.3612115568496697e+06 
+1.3990000000000001e+02 -1.6190057676217879e-05 +2.3138777192416330e-03 -6.3245458726785127e+06 
+1.4000000000000000e+02 -1.6142990778046393e-05 +2.3036516648069403e-03 -6.2873883937521689e+06 
+1.4009999999999999e+02 -1.6096091514244512e-05 +2.2934784388587200e-03 -6.2497158252734216e+06 
+1.4020000000000002e+02 -1.6049359813065320e-05 +2.2833578002585046e-03 -6.2116930428800751e+06 
+1.4030000000000001e+02 -1.6002795948604651e-05 +2.2732893992280945e-03 -6.1735319653303372e+06 
+1.4040000000000001e+02 -1.5956400194958394e-05 +2.2632728859906894e-03 -6.1354445117869787e+06 
+1.4050000000000000e+02 -1.5910172826222350e-05 +2.2533079107679484e-03 -6.0976426010547783e+06 
+1.4059999999999999e+02 -1.5864114116492385e-05 +2.2433941237821704e-03 -6.0603381519781146e+06 
+1.4070000000000002e+02 -1.5818224339864377e-05 +2.2335311752563224e-03 -6.0237430835699094e+06 
+1.4080000000000001e+02 -1.5772503770434125e-05 +2.2237187154114995e-03 -5.9880693144778032e+06 
+1.4090000000000001e+02 -1.5726952682297557e-05 +2.2139563944721967e-03 -5.9535287642589947e+06 
+1.4100000000000000e+02 -1.5681571349550419e-05 +2.2042438626575138e-03 -5.9203333507158784e+06 
+1.4109999999999999e+02 -1.5636359721465317e-05 +2.1945806776409978e-03 -5.8885932107904209e+06 
+1.4120000000000002e+02 -1.5591316448021521e-05 +2.1849660268901902e-03 -5.8580113494413886e+06 
+1.4130000000000001e+02 -1.5546439854375023e-05 +2.1753990053214982e-03 -5.8281889889606768e+06 
+1.4140000000000001e+02 -1.5501728265681849e-05 +2.1658787078532443e-03 -5.7987273521030359e+06 
+1.4150000000000000e+02 -1.5457180007097903e-05 +2.1564042294004750e-03 -5.7692276606971864e+06 
+1.4159999999999999e+02 -1.5412793403779251e-05 +2.1469746648822064e-03 -5.7392911377934627e+06 
+1.4170000000000002e+02 -1.5368566780881823e-05 +2.1375891092141708e-03 -5.7085190053593470e+06 
+1.4180000000000001e+02 -1.5324498463561643e-05 +2.1282466573136487e-03 -5.6765124858774524e+06 
+1.4190000000000001e+02 -1.5280586776974709e-05 +2.1189464040985485e-03 -5.6428728020562762e+06 
+1.4200000000000000e+02 -1.5236830046276940e-05 +2.1096874444840197e-03 -5.6072011757362606e+06 
+1.4209999999999999e+02 -1.5193226944553890e-05 +2.1004694854852577e-03 -5.5693291681067990e+06 
+1.4220000000000002e+02 -1.5149777536609086e-05 +2.0912946825028269e-03 -5.5300096932683494e+06 
+1.4230000000000001e+02 -1.5106482235175604e-05 +2.0821658030346886e-03 -5.4902260039701741e+06 
+1.4240000000000001e+02 -1.5063341452986446e-05 +2.0730856145774832e-03 -5.4509613524407009e+06 
+1.4250000000000000e+02 -1.5020355602774700e-05 +2.0640568846296311e-03 -5.4131989915736569e+06 
+1.4259999999999999e+02 -1.4977525097273452e-05 +2.0550823806894628e-03 -5.3779221740663480e+06 
+1.4270000000000002e+02 -1.4934850349215651e-05 +2.0461648702524526e-03 -5.3461141518924870e+06 
+1.4280000000000001e+02 -1.4892331771334453e-05 +2.0373071208179996e-03 -5.3187581781482436e+06 
+1.4290000000000001e+02 -1.4849969776362895e-05 +2.0285118998840455e-03 -5.2968375056123435e+06 
+1.4300000000000000e+02 -1.4807764777034018e-05 +2.0197819749476443e-03 -5.2813353865588335e+06 
+1.4309999999999999e+02 -1.4765716825846099e-05 +2.0111188294218434e-03 -5.2728373345038062e+06 
+1.4320000000000002e+02 -1.4723824534358565e-05 +2.0025188103872447e-03 -5.2703379078909671e+06 
+1.4330000000000001e+02 -1.4682086153896037e-05 +1.9939769808387932e-03 -5.2724339258795278e+06 
+1.4340000000000001e+02 -1.4640499935783195e-05 +1.9854884037730954e-03 -5.2777222079689549e+06 
+1.4350000000000000e+02 -1.4599064131344614e-05 +1.9770481421844863e-03 -5.2847995730634285e+06 
+1.4359999999999999e+02 -1.4557776991904979e-05 +1.9686512590698403e-03 -5.2922628408480631e+06 
+1.4370000000000002e+02 -1.4516636768788908e-05 +1.9602928174238736e-03 -5.2987088302387614e+06 
+1.4380000000000001e+02 -1.4475641713321105e-05 +1.9519678802438164e-03 -5.3027343610533820e+06 
+1.4390000000000001e+02 -1.4434790076826111e-05 +1.9436715105229541e-03 -5.3029362517677797e+06 
+1.4400000000000000e+02 -1.4394080110628649e-05 +1.9353987712591447e-03 -5.2979113224260136e+06 
+1.4409999999999999e+02 -1.4353510400979768e-05 +1.9271456588056774e-03 -5.2865708986405982e+06 
+1.4420000000000002e+02 -1.4313080873836245e-05 +1.9189119029515986e-03 -5.2690843335375646e+06 
