fieldmap_name:     	SI FC
timestamp:         	2018-07-18_08-14-03
filename:          	2018-07-18_SI_FC_Model05_Sim_X=-12_12mm_Z=-250_250mm_Ich=0A_Icv=0A_Iqs=1.9A.txt
MagNet_file:       	2018-07-17_SI_FC_Model05_Sim_solved.mn
nr_magnets:        	1

magnet_name:       	SI
gap[mm]:           	
control_gap[mm]:   	--
magnet_length[mm]: 	
current_main[A]:   	--
NI_main[A.esp]:    	--
current_ch[A]:     	0
NI_ch[A.esp]:      	0
current_cv[A]:     	0
NI_cv[A.esp]:      	0
current_qs[A]:     	1.9
NI_qs[A.esp]:      	121.6
center_pos_z[mm]:  	0
center_pos_x[mm]:  	0
rotation[deg]:     	0

X[mm]	Y[mm]	Z[mm]	Bx	By	Bz [T]
------------------------------------------------------------------------------------------------------------------------------------------------------------------
-12	0	-250	-1.54173163967421E-07	-1.42488882290702E-10	2.32656819421135E-08
-11	0	-250	-1.41725866929065E-07	-1.41364507910005E-10	1.95617220379991E-08
-10	0	-250	-1.29169131738794E-07	-1.4320472060291E-10	1.61674500698279E-08
-9	0	-250	-1.16518911644778E-07	-1.42264114297465E-10	1.30857644873353E-08
-8	0	-250	-1.0377775564317E-07	-1.43879934395885E-10	1.03204419623415E-08
-7	0	-250	-9.09619717642744E-08	-1.43130930422581E-10	7.87364342034329E-09
-6	0	-250	-7.80742153327535E-08	-1.44481411386418E-10	5.74860965221433E-09
-5	0	-250	-6.51310392232214E-08	-1.43961620658015E-10	3.94674184693515E-09
-4	0	-250	-5.21352260888396E-08	-1.45043181912951E-10	2.47073478391256E-09
-3	0	-250	-3.91027682127596E-08	-1.45438706074521E-10	1.32189952533547E-09
-2	0	-250	-2.6038666323407E-08	-1.45565588973883E-10	5.00313792556083E-10
-1	0	-250	-1.29568472039765E-08	-1.46191118180463E-10	8.56689793071211E-12
0	0	-250	1.36211898050394E-10	-1.45511816659713E-10	-1.54524703699917E-10
1	0	-250	1.32284991028018E-08	-1.46899583919734E-10	1.28464765627781E-11
2	0	-250	2.6309906723017E-08	-1.44888317197029E-10	5.08932653610843E-10
3	0	-250	3.93741719140358E-08	-1.4498516704046E-10	1.33473241637339E-09
4	0	-250	5.24062544283198E-08	-1.46818836539273E-10	2.48795938144382E-09
5	0	-250	6.54012687042769E-08	-1.48178556377686E-10	3.96878880936446E-09
6	0	-250	7.83447662735239E-08	-1.46573414445111E-10	5.77441439466126E-09
7	0	-250	9.12314738565316E-08	-1.46222490600316E-10	7.90418297320985E-09
8	0	-250	1.04047564721715E-07	-1.47335079360865E-10	1.0354788862225E-08
9	0	-250	1.16787445018349E-07	-1.46779027973034E-10	1.31247517428765E-08
10	0	-250	1.29437936037356E-07	-1.48475983943878E-10	1.62102887608722E-08
11	0	-250	1.41993192271778E-07	-1.49738780186177E-10	1.96090997364586E-08
12	0	-250	1.54440703122452E-07	-1.48942797477712E-10	2.33169480106757E-08
-12	0	-249	-1.58090758287047E-07	-1.4187781985907E-10	2.3978680412827E-08
-11	0	-249	-1.45328768824599E-07	-1.42332310873807E-10	2.01591955967871E-08
-10	0	-249	-1.32458711914156E-07	-1.42823907390862E-10	1.66651357235836E-08
-9	0	-249	-1.19486726738937E-07	-1.43256787565772E-10	1.34864040186304E-08
-8	0	-249	-1.06425807600781E-07	-1.43739437578557E-10	1.06404359942094E-08
-7	0	-249	-9.32824937040641E-08	-1.44149344291503E-10	8.11555813754362E-09
-6	0	-249	-8.00723626349301E-08	-1.42079366222269E-10	5.92691147905304E-09
-5	0	-249	-6.67946978470891E-08	-1.45007632633697E-10	4.06887875928434E-09
-4	0	-249	-5.34727430502943E-08	-1.42869669345546E-10	2.54915045904176E-09
-3	0	-249	-4.01033773276457E-08	-1.45830124923467E-10	1.36315226571132E-09
-2	0	-249	-2.67100206938673E-08	-1.43628309352598E-10	5.18651306440615E-10
-1	0	-249	-1.32895853232227E-08	-1.46615363568254E-10	9.62553422615356E-12
0	0	-249	1.37775100826855E-10	-1.47735069878703E-10	-1.56138705993837E-10
1	0	-249	1.35650130616414E-08	-1.4736195093313E-10	1.39365338446451E-11
2	0	-249	2.69825876583649E-08	-1.48637452015167E-10	5.27495975154633E-10
3	0	-249	4.0378548416852E-08	-1.50802257329754E-10	1.3760794748029E-09
4	0	-249	5.37449545646044E-08	-1.49087648824574E-10	2.5668335155297E-09
5	0	-249	6.70693561569933E-08	-1.48733954658863E-10	4.0904048187739E-09
6	0	-249	8.03439611889194E-08	-1.5000111845509E-10	5.95341345108123E-09
7	0	-249	9.35563841375612E-08	-1.51611522403302E-10	8.14565414984008E-09
8	0	-249	1.06699012840269E-07	-1.50623093938044E-10	1.0673196915393E-08
9	0	-249	1.19759595777749E-07	-1.51958571100158E-10	1.35250295788853E-08
10	0	-249	1.32730729342067E-07	-1.50784073399491E-10	1.67066530659986E-08
11	0	-249	1.45600365077642E-07	-1.50471707457052E-10	2.02062978112406E-08
12	0	-249	1.58361332463357E-07	-1.51259730497037E-10	2.40288866530151E-08
-12	0	-248	-1.62122889082468E-07	-1.46716165167182E-10	2.4711321943606E-08
-11	0	-248	-1.49042073108884E-07	-1.45485177331236E-10	2.07787472641355E-08
-10	0	-248	-1.35844009602189E-07	-1.47470222908226E-10	1.71746940571482E-08
-9	0	-248	-1.22545853628148E-07	-1.46430755732748E-10	1.39023858942259E-08
-8	0	-248	-1.09150249813976E-07	-1.48154668617309E-10	1.09658117732257E-08
-7	0	-248	-9.56740372082556E-08	-1.48049223715231E-10	8.36810192535421E-09
-6	0	-248	-8.21220932309989E-08	-1.48779164368956E-10	6.11054699515059E-09
-5	0	-248	-6.8509388921921E-08	-1.48932046230633E-10	4.1975921631094E-09
-4	0	-248	-5.48416939896218E-08	-1.49361711875601E-10	2.62918792963426E-09
