fieldmap_name:     	SI FC
timestamp:         	2018-05-23_14-34-54
filename:          	2018-05-23_SI_FC_Model04_Rot45_Sim_X=-12_12mm_Z=-250_250mm_Ich=0.72A_Icv=0A.txt
nr_magnets:        	1

magnet_name:       	SI
gap[mm]:           	
control_gap[mm]:   	--
magnet_length[mm]: 	
current_main[A]:   	--
NI_main[A.esp]:    	--
current_ch[A]:     	0.72
NI_ch[A.esp]:      	40.32
current_cv[A]:     	0
NI_cv[A.esp]:      	0
center_pos_z[mm]:  	0
center_pos_x[mm]:  	0
rotation[deg]:     	0

X[mm]	Y[mm]	Z[mm]	Bx	By	Bz [T]
------------------------------------------------------------------------------------------------------------------------------------------------------------------
-12	0	-250	2.19336225143461E-11	-3.20632240115291E-06	4.81428448861817E-11
-11	0	-250	2.25619654425486E-11	-3.20851676900217E-06	4.8623948771066E-11
-10	0	-250	2.11718617505201E-11	-3.21052720223782E-06	4.86700497716259E-11
-9	0	-250	2.17713103276605E-11	-3.21234349209552E-06	4.91379644196102E-11
-8	0	-250	2.03916825003988E-11	-3.2139745688837E-06	4.91731462055098E-11
-7	0	-250	2.09687979779807E-11	-3.2154105507996E-06	4.9627186651747E-11
-6	0	-250	1.9600931249045E-11	-3.21666025164068E-06	4.96508464608077E-11
-5	0	-250	1.97325656936431E-11	-3.21771373086106E-06	4.96683334356138E-11
-4	0	-250	1.88003979179198E-11	-3.21858092809102E-06	5.01025907153374E-11
-3	0	-250	1.89171854702262E-11	-3.21925104112073E-06	5.01149445090946E-11
-2	0	-250	1.79907861996066E-11	-3.21973421951361E-06	5.05279106819527E-11
-1	0	-250	1.80923876179775E-11	-3.22002013728424E-06	5.0535286046278E-11
0	0	-250	1.66025147623488E-11	-3.220118126087E-06	5.09263953099498E-11
1	0	-250	1.72589097139857E-11	-3.22002006577849E-06	5.09289513635186E-11
2	0	-250	1.77193722308776E-11	-3.21973331536548E-06	5.12980529724435E-11
3	0	-250	1.64174880224432E-11	-3.21925082663655E-06	5.12955858779503E-11
4	0	-250	1.68510643728859E-11	-3.21857969563393E-06	5.16423044977855E-11
5	0	-250	1.55688530079799E-11	-3.21771337350032E-06	5.16348859298039E-11
6	0	-250	1.59752227312523E-11	-3.21665869689755E-06	5.19589007324346E-11
7	0	-250	1.47137244492553E-11	-3.21540961131942E-06	5.19465975684311E-11
8	0	-250	1.50926070459086E-11	-3.21396499883362E-06	5.22476409843061E-11
9	0	-250	1.38528024941839E-11	-3.21233758068718E-06	5.22305190733298E-11
10	0	-250	1.42039847679876E-11	-3.21051749905158E-06	5.25083941968207E-11
11	0	-250	1.2986705700774E-11	-3.20851067693909E-06	5.24865116572021E-11
12	0	-250	1.33103576720144E-11	-3.20631258337629E-06	5.27410134438682E-11
-12	0	-249	2.21226954109004E-11	-3.24823222553786E-06	4.86737432980753E-11
-11	0	-249	2.26092059806893E-11	-3.25048076010709E-06	4.87125027995622E-11
-10	0	-249	2.13141417717489E-11	-3.25253784570749E-06	4.92223558398351E-11
-9	0	-249	2.18076210733811E-11	-3.25439924312715E-06	4.92519067231469E-11
-8	0	-249	2.04947466932373E-11	-3.25606792859959E-06	4.97465177375901E-11
-7	0	-249	2.09938106284484E-11	-3.25753988084986E-06	4.97661572314638E-11
-6	0	-249	1.95594850921684E-11	-3.25881798378951E-06	5.01404171494189E-11
-5	0	-249	2.01684526549351E-11	-3.25989876456787E-06	5.02549137288003E-11
-4	0	-249	1.87553046446574E-11	-3.26078480855498E-06	5.06436320130694E-11
-3	0	-249	1.93323354167056E-11	-3.26147295451854E-06	5.07176460207873E-11
-2	0	-249	1.79423012839282E-11	-3.26196583265876E-06	5.11204189607673E-11
-1	0	-249	1.8486243314688E-11	-3.26226048687484E-06	5.11538806195494E-11
0	0	-249	1.6970639054318E-11	-3.26235943174819E-06	5.15702651001678E-11
1	0	-249	1.76309625931969E-11	-3.26226037858761E-06	5.15632000758986E-11
2	0	-249	1.81630837797215E-11	-3.26196542932502E-06	5.19856594077586E-11
3	0	-249	1.67672786056288E-11	-3.26147262977698E-06	5.19452414248562E-11
4	0	-249	1.72976522249189E-11	-3.26078415432418E-06	5.23727860660592E-11
5	0	-249	1.58959712912598E-11	-3.25989822373421E-06	5.22996947804524E-11
6	0	-249	1.64237013840327E-11	-3.25881708095611E-06	5.2731333985792E-11
7	0	-249	1.50178101111317E-11	-3.25753912453686E-06	5.26263032030914E-11
8	0	-249	1.55419937079952E-11	-3.2560636528942E-06	5.30610515800978E-11
9	0	-249	1.41335565979467E-11	-3.25439964345993E-06	5.29248650077126E-11
10	0	-249	1.46532621637901E-11	-3.25253327287977E-06	5.33617498810154E-11
11	0	-249	1.3243961453791E-11	-3.25048085030167E-06	5.3195299838268E-11
12	0	-249	1.3759610422217E-11	-3.24822736901761E-06	5.36332726314231E-11
-12	0	-248	2.24465989882941E-11	-3.29098151791003E-06	4.96081616696779E-11
-11	0	-248	2.31176763962037E-11	-3.29328253369406E-06	5.01143935333663E-11
-10	0	-248	2.16545153356758E-11	-3.29539079354671E-06	5.01553547953732E-11
-9	0	-248	2.23016222471304E-11	-3.29729540780141E-06	5.06478373219667E-11
-8	0	-248	2.08492843398776E-11	-3.29900590404677E-06	5.06772156151514E-11
-7	0	-248	2.10168990079939E-11	-3.30051128916636E-06	5.06992846252108E-11
-6	0	-248	2.00330792043896E-11	-3.30182233226589E-06	5.11727157550639E-11
-5	0	-248	2.01855594776963E-11	-3.30292707739376E-06	5.11896592245512E-11
-4	0	-248	1.92066412975333E-11	-3.30383654620029E-06	5.16413131024594E-11
-3	0	-248	1.93435966511111E-11	-3.30453926624303E-06	5.16532900980959E-11
-2	0	-248	1.83707381254605E-11	-3.30504601704921E-06	5.2082519640215E-11
-1	0	-248	1.84918040188547E-11	-3.30534583068411E-06	5.20896962427094E-11
0	0	-248	1.69154214658035E-11	-3.30544861438358E-06	5.24959092299011E-11
1	0	-248	1.76309759235355E-11	-3.3053457569809E-06	5.24984575155357E-11
2	0	-248	1.81248500944011E-11	-3.30504505603182E-06	5.28815629259798E-11
3	0	-248	1.67619037051466E-11	-3.30453904516705E-06	5.28792121526521E-11
4	0	-248	1.72271953888836E-11	-3.30383524082279E-06	5.32388284989812E-11
5	0	-248	1.58853715830969E-11	-3.30292670904866E-06	5.32316552679738E-11
6	0	-248	1.632174842069E-11	-3.30182068897652E-06	5.35674607667874E-11
7	0	-248	1.50021536053169E-11	-3.30051077373121E-06	5.35555387471327E-11
8	0	-248	1.54093221519382E-11	-3.29899580413934E-06	5.38672743025803E-11
9	0	-248	1.41130121497666E-11	-3.29728918286449E-06	5.38506732979785E-11
10	0	-248	1.44907987438373E-11	-3.2953805574492E-06	5.41381367034514E-11
11	0	-248	1.32188431190695E-11	-3.29328123048544E-06	5.41171117998315E-11
12	0	-248	1.35673443955998E-11	-3.29097116679766E-06	5.43799179640371E-11
-12	0	-247	2.2638163834557E-11	-3.33457191215638E-06	5.01571212195314E-11
-11	0	-247	2.31597310037355E-11	-3.33693015726855E-06	5.0190456823246E-11
-10	0	-247	2.18036938466187E-11	-3.33908772798205E-06	5.07276323284004E-11
-9	0	-247	2.2332227595578E-11	-3.34104000063702E-06	5.07507496211237E-11
-8	0	-247	2.08072521731601E-11	-3.34279010289771E-06	5.11219235237834E-11
-7	0	-247	2.14918322210981E-11	-3.34433409646813E-06	5.12848438966279E-11
-6	0	-247	1.9987398731585E-11	-3.3456746853449E-06	5.16719058279627E-11
-5	0	-247	2.06393355141302E-11	-3.3468082895457E-06	5.17925158521755E-11
-4	0	-247	1.91575903236078E-11	-3.34773766992939E-06	5.21950975653037E-11
-3	0	-247	1.97755817692619E-11	-3.34845945405787E-06	5.22732198186943E-11
-2	0	-247	1.83185925327987E-11	-3.34897644897118E-06	5.26908947264963E-11
-1	0	-247	1.89014192454573E-11	-3.34928550189234E-06	5.27264623101259E-11
0	0	-247	1.73143389291096E-11	-3.34938929854703E-06	5.3158763220706E-11
1	0	-247	1.80176959108891E-11	-3.34928538777417E-06	5.31518124216932E-11
2	0	-247	1.85868577392879E-11	-3.34897602547056E-06	5.35908340251518E-11
3	0	-247	1.71252568954147E-11	-3.34845911183277E-06	5.35488997697745E-11
4	0	-247	1.76925166315008E-11	-3.34773698180379E-06	5.39936002802669E-11
5	0	-247	1.62249406732934E-11	-3.34680771960369E-06	5.39174129825342E-11
6	0	-247	1.67893467415681E-11	-3.34567373506873E-06	5.4366751125636E-11
7	0	-247	1.53175773707833E-11	-3.34433329946653E-06	5.42570993325617E-11
8	0	-247	1.58781829526195E-11	-3.34278560746117E-06	5.4710033857985E-11
9	0	-247	1.44039714995927E-11	-3.34104031125329E-06	5.45677796732616E-11
10	0	-247	1.49599543388361E-11	-3.3390860992322E-06	5.50233279760309E-11
11	0	-247	1.34851883508199E-11	-3.33692891003118E-06	5.48491998416781E-11
12	0	-247	1.40413809855669E-11	-3.33456667169237E-06	5.53097776274645E-11
-12	0	-246	2.29733737752167E-11	-3.37904317502991E-06	5.11239234551468E-11
-11	0	-246	2.36949109738746E-11	-3.38145690369972E-06	5.16560096372915E-11
-10	0	-246	2.21542361567365E-11	-3.38366855788561E-06	5.16911903837619E-11
-9	0	-246	2.23605980904449E-11	-3.38566602993837E-06	5.17175620168771E-11
